기준년도,노드id,노드위치,y좌표,x좌표,노드유형,노드명,위험운전행동회귀계수,교차로규모회귀계수,회귀확산도,교차로위험수준,교차로위험순위,교차로안전등급,교차로참조집단위험수준,권역교차로위험순위,20km이상과속카운트,40km이상과속카운트,60km이상과속카운트,장기과속카운트,급가속카운트,급출발카운트,급감속카운트,급정지카운트,급좌회전카운트,급우회전카운트,급유턴카운트,급앞지르기카운트,급진로변경카운트,공회전기준시간초과카운트,사고카운트
2018,1010015300,서울특별시 중구,198981.0883,451230.2347,101,퇴계로-삼일로진출로3,0.424729206,0.57107048,0.560021374,1.188349938,70544,D,0.811650062,260,112.4,8.4,0.3,0,103.6,15.2,44.8,16.8,40.5,238.4,35.3,53.6,180.3,38.1,2
2018,1010018100,서울특별시 중구,199020.1016,451377.5568,101,동북아문화연구원,0.424729206,0.57107048,0.560021374,-1.747853033,3476,B,3.747853033,112,234.6,6.9,1.4,0,1300.9,94.3,464.7,77.7,252.8,122.8,99.4,747.4,1499.8,198.5,2
2018,1020030900,서울특별시 용산구,199021.3232,449326.8408,101,주공이태원아파트,0.424729206,0.57107048,0.560021374,0.099775322,58779,C,0.900224678,123,657.3,6.8,0.5,0,29.1,3.8,13,2.2,3.8,5,6.8,5.5,37.8,1.1,1
2018,1000022000,서울특별시 종로구,199046.6187,453305.6971,101,계동창덕궁앞,0.424729206,0.57107048,0.560021374,-0.213496612,33197,A,0.213496612,17,0.2,0.1,0,0,32.1,1.8,4.2,3.7,20,1.3,0.5,0.6,9.6,7.3,
2018,1000021500,서울특별시 종로구,199048.5107,453091.1682,101,현대주택문화센터,0.424729206,0.57107048,0.560021374,1.912719242,73893,D,2.087280758,177,134,24.8,19.2,0,1273.3,155.7,313.2,57.8,3.9,13,1,86.8,271.1,47.6,4
2018,1070003200,서울특별시 성북구,199048.8487,455207.074,101,성북동서울아파트,0.424729206,0.57107048,0.560021374,0.600702151,64094,D,0.399297849,220,0.4,0.2,0,0,133.8,6.5,4.4,2.1,2.3,10.4,0.1,1.9,1.3,0.3,1
2018,1010014000,서울특별시 중구,199057.1009,451167.4153,101,퇴계로-삼일로진출로2,0.424729206,0.57107048,0.560021374,-0.817958406,11939,A,0.817958406,78,24.5,9.4,0.7,0,204.4,19.9,110.7,19.4,224.1,29.9,6,13.9,117.8,121.2,
2018,1020007600,서울특별시 용산구,199073.4291,446413.4468,101,서빙고동정구장,0.424729206,0.57107048,0.560021374,0.54627368,63398,D,0.45372632,168,46.7,6.6,0.2,0,97.1,3.8,22.4,8.3,1.7,3.8,0.6,7.9,112.8,0.6,1
2018,1010032200,서울특별시 중구,199076.6655,452051.6942,101,수표교(남단),0.424729206,0.57107048,0.560021374,-0.291043898,27793,A,0.291043898,15,2.5,0.1,0,0,56.8,6.6,11.8,6.3,0.9,3.1,0.3,7.6,9.6,9.1,
2018,1000006600,서울특별시 종로구,199077.4955,452079.0938,101,수표교(북단),0.424729206,0.57107048,0.560021374,-0.416390019,21998,A,0.416390019,32,15.3,0.8,0,0,82,6.2,10.1,6.5,1.5,9.3,0.4,22.3,51,6.3,
2018,1210019200,서울특별시 서초구,199084.5455,442155.317,101,도구머리삼거리,0.424729206,0.57107048,0.560021374,-0.916639676,10431,B,1.916639676,77,17.9,1.9,0.3,0,1645.7,134.6,92.3,23.5,9.3,5.9,0.9,13.8,62.8,10.6,1
2018,1010016800,서울특별시 중구,199084.9142,451289.6268,101,삼일로-퇴계로진입로,0.424729206,0.57107048,0.560021374,-0.471861095,19978,B,1.471861095,137,140.7,2.2,0.9,0,843.3,147.3,183.7,45.2,88.1,52.1,52.7,160.9,327,4.8,1
2018,1020031300,서울특별시 용산구,199092.6756,449427.7473,101,남산3호터널_남산2호터널_진출,0.424729206,0.57107048,0.560021374,-0.445771911,20842,A,0.445771911,46,248,8.6,0.1,0,27.1,2.8,16.8,2.5,19.3,6.3,5.1,6.2,39.9,1.3,
2018,1010013900,서울특별시 중구,199095.4924,451164.0747,101,퇴계로-삼일로진출로1,0.424729206,0.57107048,0.560021374,-1.232548803,6789,A,1.232548803,77,143.5,19.6,10.6,0,205.6,14.1,85.2,17.1,287.5,19.9,1.7,16.8,352.8,7.5,
2018,1010003200,서울특별시 중구,199112.6939,451699.8296,101,중부경찰서앞,0.424729206,0.57107048,0.560021374,0.100227183,58783,C,0.899772817,203,2.1,0.7,0.1,0,402.8,87,28.3,15.8,71.8,74.8,20.5,40.6,24.3,8.2,1
2018,1010012800,서울특별시 중구,199115.0514,451138.9704,101,남산안기부터공원,0.424729206,0.57107048,0.560021374,0.185359574,59536,C,0.814640426,204,47.8,4.3,0.8,0,151.2,13.5,118.9,15.3,63.9,14.8,3.9,7,152.8,20.5,1
2018,1210005700,서울특별시 서초구,199145.8098,443707.8312,101,함지박사거리,0.424729206,0.57107048,0.560021374,0.406230061,61807,C,2.593769939,123,51.4,4.2,0.8,0,2067.3,338.3,83.8,60.4,319.3,92.2,42.2,83.1,86.2,9.4,3
2018,1000018600,서울특별시 종로구,199168.633,452899.7068,101,도서출판집문당,0.424729206,0.57107048,0.560021374,-0.677520925,14626,A,0.677520925,47,12.9,2.3,2.7,0,302.9,57.8,26.4,19.1,5.8,7.3,3.3,41.3,50.5,11.7,
2018,1010013100,서울특별시 중구,199169.0933,451143.7695,101,필동2가삼익주택,0.424729206,0.57107048,0.560021374,-0.728919283,13583,A,0.728919283,56,247,7.3,1.5,0,133.2,12.3,70.9,20.5,13.7,19.3,4.3,5.2,131,113.3,
2018,1020011100,서울특별시 용산구,199172.0098,446894.5401,101,서빙고역_둔지메길_진출,0.424729206,0.57107048,0.560021374,-0.849681496,11422,B,1.849681496,78,2773.4,298.8,5.2,0,182.7,13.6,100.1,8.2,55.8,3.9,2.2,128.3,84.3,25.8,1
2018,1020031200,서울특별시 용산구,199208.8799,449422.8043,101,남산2호터널종점부관리사무소,0.424729206,0.57107048,0.560021374,2.57246546,75464,D,1.42753454,196,3.3,0.1,0,0,1020.8,119.4,111.5,43.6,1.6,24.5,0.9,6,97.1,0.4,4
2018,1070013800,서울특별시 성북구,199211.334,455327.7994,101,파푸아뉴기니아대사관저,0.424729206,0.57107048,0.560021374,-0.117052387,43272,A,0.117052387,11,0.8,0,0,0,19,0.9,1,0.2,0.1,0.5,0,0.6,1.1,0.3,
2018,1020018000,서울특별시 용산구,199213.4036,447862.6287,101,찬우물길-반포로진입로,0.424729206,0.57107048,0.560021374,0.790310732,66804,C,2.209689268,155,1023.6,202.1,11.2,0,1629.6,154.4,251.3,123.7,13.8,81.1,9.7,69.5,158.5,3.1,3
2018,1020017000,서울특별시 용산구,199227.9463,447812.7322,101,운남자동차용품백화점,0.424729206,0.57107048,0.560021374,1.463295646,71811,D,1.536704354,192,593.8,31,0.8,0,501.4,75.2,447.6,29.4,46.6,4.6,12,2.7,98.8,16.8,3
2018,1020018200,서울특별시 용산구,199234.5871,447884.135,101,찬우물삼거리,0.424729206,0.57107048,0.560021374,-0.618533243,15974,A,0.618533243,52,6.7,0.3,0.3,0,191.7,40.8,174.1,46.1,4,9.7,1.1,14.9,27.1,6,
2018,1020016600,서울특별시 용산구,199236.4875,447772.6758,101,장문고개서길-반포로진입로,0.424729206,0.57107048,0.560021374,-2.0481039,2338,B,3.0481039,111,318.6,16.1,0.8,0,3133.6,378.2,318.8,130.5,19.6,9.8,13,21.8,149.8,3.3,1
2018,1020015600,서울특별시 용산구,199246.9743,447672.5088,101,반포로-장문고개서길진출로,0.424729206,0.57107048,0.560021374,-1.244104613,6698,A,1.244104613,3,308,17.1,1.2,0,464.3,39.9,127.2,11.7,19.3,13.8,13.4,184.5,291.7,4.7,
2018,1020014400,서울특별시 용산구,199268.6719,447365.3077,101,반포로-두지메길진입로,0.424729206,0.57107048,0.560021374,-2.555234788,1230,B,3.555234788,94,182,3.9,0.6,0,3103.3,414.9,248.3,69.8,44.8,18.4,16.6,30.8,114.8,20.8,1
2018,1020016400,서울특별시 용산구,199272.1128,447746.3482,101,반포로-장문고개서길진입로,0.424729206,0.57107048,0.560021374,0.747100406,66136,D,0.252899594,159,2.3,0.2,0.1,0,46.8,4.8,4.8,1.3,3.9,6.1,0.9,5.8,24.1,9.2,1
2018,1070016200,서울특별시 성북구,199319.6202,455564.1042,101,오리엔트공인중개사,0.424729206,0.57107048,0.560021374,1.487041573,71917,D,0.512958427,255,1.9,0,0,0,655.6,0.8,400.3,0.8,21.3,8.1,1.7,3.2,7,1,2
2018,1000001600,서울특별시 종로구,199322.7396,452105.5608,101,센츄랄관광호텔,0.424729206,0.57107048,0.560021374,1.211946472,70636,C,1.788053528,124,1.4,0.3,0,0,1136.7,169.8,33.8,24,14.6,18.6,1.9,38.4,20.3,66,3
2018,1010032600,서울특별시 중구,199325.9178,452078.3507,101,동화종합기계,0.424729206,0.57107048,0.560021374,-0.678622465,14602,B,1.678622465,91,1,0.1,0,0,985.6,216.6,53.8,32.8,4.8,14.8,1.5,20.2,15.1,14.8,1
2018,1070015600,서울특별시 성북구,199327.8946,455530.84,101,성북SUNhouse.3,0.424729206,0.57107048,0.560021374,-0.406444123,22395,A,0.406444123,30,0.5,0,0,0,170.2,1.8,66.3,0.9,61.7,5.1,5,7.8,8,0.4,
2018,1020013700,서울특별시 용산구,199333.7468,447259.1237,101,동빙고어린이집,0.424729206,0.57107048,0.560021374,-1.120057454,7891,B,2.120057454,91,153.4,8.8,0.8,0,764.5,98.4,564.1,225.6,15.4,37.6,12,27.5,248.7,4.3,1
2018,1010008000,서울특별시 중구,199340.5908,450779.5017,101,남산한옥마을,0.424729206,0.57107048,0.560021374,0.337161413,61074,C,2.662838587,180,819.3,34,2.8,0,530.8,14.4,138.4,22.3,81.1,35.9,34.1,108.3,2094.8,23,3
2018,1210020400,서울특별시 서초구,199343.2885,442479.0196,101,이수중교입구,0.424729206,0.57107048,0.560021374,1.461531976,71796,D,0.538468024,196,1.3,0.1,0,0,140.3,18.9,53.8,24.5,6.8,15.4,9.8,20.6,96.9,1.9,2
2018,1210016700,서울특별시 서초구,199354.2704,441617.5668,101,방배 리더스빌,0.424729206,0.57107048,0.560021374,-2.314207155,1683,A,2.314207155,25,1622.3,224.8,18.5,0,423.7,34.3,364.1,59.5,16.1,8.1,1.7,24.4,118.7,203.4,
2018,1020015400,서울특별시 용산구,199354.3626,447646.7506,101,우루과이대사관저,0.424729206,0.57107048,0.560021374,-0.328977758,25795,A,0.328977758,42,0.2,0,0,0,75.9,7.5,3.3,2.5,3.7,4.7,1.8,14.6,13.8,13.1,
2018,1210003700,서울특별시 서초구,199430.2023,442306.087,101,방배효령아파트,0.424729206,0.57107048,0.560021374,-1.870625272,2958,B,2.870625272,105,75.3,4.3,0.8,0,3373.9,348.6,234.2,107.8,269.8,41.1,5.8,91.6,61.7,3.8,1
2018,1020009300,서울특별시 용산구,199463.0935,446729.59,101,반포대교북단사거리,0.424729206,0.57107048,0.560021374,-2.466858084,1385,B,4.466858084,97,3068.2,338.6,11.2,0,2489.1,315,139.4,63.8,636.3,129,143.9,447.6,343.8,0.8,2
2018,1020020000,서울특별시 용산구,199562.2624,448000.3591,101,예림가구전시장,0.424729206,0.57107048,0.560021374,2.829404167,75974,D,1.170595833,193,7.1,0.7,0.2,0,907.8,141.4,45.4,45,25.4,26.3,2.4,20,58.4,18.2,4
2018,1070017200,서울특별시 성북구,199574.2695,455659.5921,101,주한핀란드대사관저,0.424729206,0.57107048,0.560021374,0.76194894,66347,D,0.23805106,256,8.3,3.7,1.7,0,69.3,5.9,3,1.6,0.9,4.5,0.6,0.3,0.3,1.7,1
2018,1000006800,서울특별시 종로구,199581.9758,452132.6537,101,세운교(북단),0.424729206,0.57107048,0.560021374,0.369216018,61441,C,0.630783982,131,4.8,0,0,0,111.9,5.2,14.3,12.5,7.8,6.1,9.1,33,199.8,16.6,1
2018,1070033100,서울특별시 성북구,199599.3689,456920.0009,101,국민대학교법학관앞,0.424729206,0.57107048,0.560021374,-0.154478627,38856,A,0.154478627,86,1.6,0.3,0.2,0,3.1,0.3,0.7,1.3,0.5,1.3,0,0.1,0.1,33.3,
2018,1020024200,서울특별시 용산구,199605.8081,448344.0846,101,이태원소방파출소,0.424729206,0.57107048,0.560021374,16.58882773,78788,D,2.411172271,169,32.8,10.3,6.9,0,2095.1,450.5,81.8,70.7,22.7,25.1,2.6,74.9,154,251.7,19
2018,1020021400,서울특별시 용산구,199606.3054,448163.2291,101,이태원천주교회,0.424729206,0.57107048,0.560021374,1.617289748,72515,D,0.382710252,209,3.8,1.2,0.3,0,126.6,14,2.4,4.1,0.9,0.8,0.6,5.3,6,18.3,2
2018,1010018900,서울특별시 중구,199642.5406,451425.5653,101,진양상가  진양아파트,0.424729206,0.57107048,0.560021374,-0.213157267,33222,A,0.213157267,14,21.6,2.9,0.4,0,18.6,4.4,6.6,3,4.1,2,0.4,2.5,4.7,1.5,
2018,1000020900,서울특별시 종로구,199675.1881,452967.8469,101,원남동사거리_율곡로_진입,0.424729206,0.57107048,0.560021374,-1.876209966,2937,A,1.876209966,60,147.2,70.1,1.2,0,1793.6,163.4,115.6,35.2,12.9,142.1,4.4,93.3,284.3,1.8,
2018,1020014500,서울특별시 용산구,199676.2539,447384.2497,101,노정치과의원,0.424729206,0.57107048,0.560021374,0.773569646,66527,D,0.226430354,213,1.6,0.1,0.1,0,30.6,5.6,1.2,3.2,2.3,1.5,0.3,0.8,0.5,25,1
2018,1210022200,서울특별시 서초구,199681.2787,442653.4253,101,방림종합시장입구,0.424729206,0.57107048,0.560021374,2.645942261,75625,D,2.354057739,201,36.4,1.3,0.1,0,2193.3,306.8,146.3,110.7,24.6,22.9,17.1,50.9,101.4,8.8,5
2018,1000011100,서울특별시 종로구,199683.0738,452371.3078,101,종로천주교회,0.424729206,0.57107048,0.560021374,-0.382491432,23329,A,0.382491432,21,34.3,0.8,0.1,0,29.2,3.1,5.8,5.1,13.8,12.1,1.3,17.3,61.5,2.4,
2018,1000010500,서울특별시 종로구,199684.2971,452340.4593,101,종묘귀금속전문백화점,0.424729206,0.57107048,0.560021374,-0.949603096,9967,B,1.949603096,98,22,1.3,0,0,570.6,107.7,113.6,25.8,45.8,48.3,6.8,124.6,648.8,1.8,1
2018,1020018100,서울특별시 용산구,199716.2972,447864.5435,101,정수기능대학,0.424729206,0.57107048,0.560021374,1.551907675,72218,D,1.448092325,175,18.8,4.5,2.2,0,1295.3,281.6,31.8,128.3,21.1,28.6,4.2,51.8,60,13.8,3
2018,1020029900,서울특별시 용산구,199717.278,449072.0384,101,그랜드하얏트서울호텔,0.424729206,0.57107048,0.560021374,-0.4475435,20786,B,1.4475435,96,4.9,1.1,0,0,946.8,176,67.9,40.3,3.5,10.5,0.6,8.3,16.4,14.3,1
2018,1000010900,서울특별시 종로구,199732.8367,452353.6342,101,종로4가_일반국도6호선_진입,0.424729206,0.57107048,0.560021374,-0.715253846,13841,B,1.715253846,89,5.4,0.5,0.1,0,1081,133.5,228.3,41,50.1,54,10.8,47.3,255,1.2,1
2018,1000010400,서울특별시 종로구,199733.8829,452337.6261,101,종로4가_일반국도6호선_진출,0.424729206,0.57107048,0.560021374,-0.719485615,13762,B,1.719485615,97,4,0.2,0,0,1315.9,247.8,227.6,61.6,26,37.8,10.3,22.7,203.6,1.1,1
2018,1000021100,서울특별시 종로구,199744.2816,453011.9571,101,원남동사거리_창경궁로_진출,0.424729206,0.57107048,0.560021374,-1.006563361,9211,B,2.006563361,111,62.8,75.1,1.8,0,1654,266.7,204.3,52.3,108.1,225.2,15.2,121.2,204.8,14.1,1
2018,1070018500,서울특별시 성북구,199750.9966,455795.9847,101,육화사(조계종),0.424729206,0.57107048,0.560021374,2.729462002,75785,D,0.270537998,201,0,0,0,0,69.3,3.2,3.6,1.3,0.9,0.7,0.2,1,0.3,0.3,3
2018,1070003700,서울특별시 성북구,199752.865,455553.7413,101,아일랜드대사관,0.424729206,0.57107048,0.560021374,-0.06092506,50897,A,0.06092506,34,0,0,0,0,5.7,0.5,0.3,0.1,0.3,0,0.1,0.1,0.3,0,
2018,1010029700,서울특별시 중구,199760.0122,451902.4709,101,을지로4가_을지로_진입,0.424729206,0.57107048,0.560021374,0.807963049,67084,C,1.192036951,177,53.9,4.8,1.8,0,667.3,110.6,97.6,22.2,16.5,22.7,1.9,69.3,75.8,17.8,2
2018,1010029200,서울특별시 중구,199760.6336,451887.0175,101,을지로4가_을지로_진출_2,0.424729206,0.57107048,0.560021374,-1.538849408,4554,A,1.538849408,39,164.8,18.3,2,0,1392.1,160.9,103.9,28.5,20.4,26,2.7,110.1,137.2,19.5,
2018,1000019600,서울특별시 종로구,199762.9311,452920.8251,101,원남동사거리,0.424729206,0.57107048,0.560021374,-2.392356412,1531,B,7.392356412,72,56.2,4.8,0.3,0,5295.8,878.8,288,116.7,6807.1,380.3,386.3,194.7,283,9.3,5
2018,1070019600,서울특별시 성북구,199770.3901,455852.8216,101,북악골프연습장,0.424729206,0.57107048,0.560021374,1.730662882,73056,D,0.269337118,195,0.1,0.1,0,0,19.9,1.8,2.5,1.2,63.8,4.7,0.9,0,0.2,0.9,2
2018,1000014500,서울특별시 종로구,199784.5485,452642.0227,101,서울특별시재향군인회,0.424729206,0.57107048,0.560021374,-3.595684621,340,A,3.595684621,12,16.6,1.3,0.3,0,2187.8,334.8,69.6,32.8,218.7,427.5,292.3,398.3,808.4,8.8,
2018,1000011600,서울특별시 종로구,199794.3267,452416.7811,101,종로4가_창경궁로_진출,0.424729206,0.57107048,0.560021374,-0.527216438,18318,B,1.527216438,76,1.3,0.8,0.2,0,732.5,97.1,99.6,20.3,18.2,69.4,20.8,63.8,511.2,9.8,1
2018,1000009200,서울특별시 종로구,199802.5511,452298.0853,101,종로4가_배오개길_진입,0.424729206,0.57107048,0.560021374,0.258186965,60251,C,0.741813035,156,1.2,0.3,0.1,0,262.1,29.3,26.7,12,3.3,9.3,1.4,3.8,25.3,11.2,1
2018,1010031300,서울특별시 중구,199825.4812,451962.815,101,을지로4가_배오개길_진출,0.424729206,0.57107048,0.560021374,0.523577307,63133,D,0.476422693,239,1.1,0.8,0.3,0,140.6,19.1,25.8,6.8,5.9,9.8,2.2,9.2,36.4,8.3,1
2018,1000021600,서울특별시 종로구,199825.5407,453121.4005,101,서울대학교치과대학,0.424729206,0.57107048,0.560021374,0.672409281,65055,D,0.327590719,209,6.9,0.5,0.2,0,89.1,15,3.9,15.1,1.4,0.2,0.3,0.8,1.5,1.1,1
2018,1010031400,서울특별시 중구,199832.8744,451963.6218,101,을지로4가_배오개길_진입_1,0.424729206,0.57107048,0.560021374,-0.885696373,10870,A,0.885696373,44,1.7,0.1,0.2,0,260.6,44.8,41.7,15.1,4.7,8.6,2.5,18.3,71.6,11.7,
2018,1010027700,서울특별시 중구,199834.2461,451833.3457,101,을지로4가_배오개길_진입_2,0.424729206,0.57107048,0.560021374,-1.257916477,6587,A,1.257916477,42,8.5,0.8,0.3,0,529.8,68.4,62.8,22.7,15.6,30.8,5,43.3,258,20.3,
2018,1010002800,서울특별시 중구,199850.3607,451646.2528,101,중구청앞사거리,0.424729206,0.57107048,0.560021374,0.884608698,68357,C,2.115391302,207,20.4,1.4,0.2,0,1370.7,146.9,105.9,81.2,52.8,122.1,30.5,173.2,140,28.3,3
2018,1000024000,서울특별시 종로구,199888.5554,453715.8045,101,성균관대입구,0.424729206,0.57107048,0.560021374,2.015356706,74174,C,3.984643294,127,81.4,9.5,2.2,0,3772.6,703.8,914.4,237.4,174.1,58.9,47.3,67.7,718.3,112.1,6
2018,1010005400,서울특별시 중구,199896.0165,450139.9455,101,남산공원길삼거리2,0.424729206,0.57107048,0.560021374,-0.168086055,37420,A,0.168086055,72,4.3,0.8,0,0,16.9,1,3.3,5.9,4.8,3.8,5.6,0.8,1.9,0.7,
2018,1010030000,서울특별시 중구,199903.6217,451911.3773,101,을지로4가_을지로_진출_1,0.424729206,0.57107048,0.560021374,-1.690664843,3745,A,1.690664843,43,60.3,2.7,0.3,0,1923.6,335.2,140,38.5,59.6,25.8,7.7,86.8,74.8,9.6,
2018,1000021800,서울특별시 종로구,199980.1253,453275.8577,101,서울대학교병원,0.424729206,0.57107048,0.560021374,0.687892834,65278,D,0.312107166,210,78,32.9,11.4,0,122.4,20,4.3,19.5,1.4,4,0.3,2.1,0.5,9.1,1
2018,1070036200,서울특별시 성북구,200008.829,457261.2829,101,성북제일교회,0.424729206,0.57107048,0.560021374,-0.059166322,51115,A,0.059166322,87,1.3,0.4,0,0,5.4,0.8,2.9,0.3,0.2,0,0,0,0,0.8,
2018,1070037800,서울특별시 성북구,200041.4487,457555.1597,101,은행나무집식당,0.424729206,0.57107048,0.560021374,-2.219258636,1892,A,2.219258636,90,0.1,0,0,0,308.1,113.9,45.8,40.9,3.1,12.2,1.1,1.5,10,2853.2,
2018,1000025400,서울특별시 종로구,200083.4312,454027.3956,101,혜화동_우암길_진입,0.424729206,0.57107048,0.560021374,1.787249592,73339,D,1.212750408,211,5.9,2.6,0.3,0,702.2,141.8,40.3,24.2,196.4,7.4,9.3,11.8,16.1,23.1,3
2018,1000025000,서울특별시 종로구,200089.1402,453961.2711,101,혜화동_창경궁로_진출_1,0.424729206,0.57107048,0.560021374,6.231758825,78285,D,3.768241175,213,100.5,74.6,29.3,0,3417.8,514.6,263.5,91.8,304.9,100.3,87.8,181.5,473.2,7.1,10
2018,1000025600,서울특별시 종로구,200109.5579,454033.4674,101,혜화동_혜화문길_진입,0.424729206,0.57107048,0.560021374,0.318144989,60870,C,0.681855011,153,5,1.1,0.3,0,169.3,24.3,22.3,7.2,139.1,2.5,9.6,6.4,10.5,11.4,1
2018,1000024900,서울특별시 종로구,200112.5655,453960.3181,101,혜화동_대학로_진입,0.424729206,0.57107048,0.560021374,2.23648883,74707,D,2.76351117,212,33.4,19,2.9,0,2137.6,379.2,291.5,62.3,532.1,209.5,571.6,67.6,80.3,14.1,5
2018,1020030500,서울특별시 용산구,200130.232,449184.1871,101,북한남삼거리_한남로_진출,0.424729206,0.57107048,0.560021374,-1.210033028,6988,A,1.210033028,29,563.9,46.8,4.9,0,425.3,49.7,210.6,80.3,26.3,37.8,17.4,4.5,159.5,48.8,
2018,1000025300,서울특별시 종로구,200131.2316,454020.105,101,혜화동_창경궁로_진입_1,0.424729206,0.57107048,0.560021374,1.432045829,71663,C,5.567954171,154,157.8,90.9,8.8,0,8131.2,1242.2,396.8,320.3,718.4,122.9,699.9,100.3,187.3,2.2,7
2018,1070005300,서울특별시 성북구,200142.1123,456492.6207,101,정릉동2번종점,0.424729206,0.57107048,0.560021374,-0.316410164,26421,B,2.316410164,106,845,64.2,10.8,0,989.4,119.8,140.8,23.1,112.1,113.2,24,123.8,293.6,74.3,2
2018,1020029300,서울특별시 용산구,200147.1252,448932.5824,101,북한남삼거리_이태원로_진입,0.424729206,0.57107048,0.560021374,0.054247341,58404,C,1.945752659,126,17.9,0.5,0,0,1957.3,235.1,81.3,49.3,18.5,4.3,9.3,18.3,32.8,36.4,2
2018,1010019700,서울특별시 중구,200159.7095,451486.2328,101,퇴계로5가_퇴계로_진출_2,0.424729206,0.57107048,0.560021374,-0.734683486,13458,B,1.734683486,132,60.9,4.4,0,0,1435,216.5,165.7,29.8,52.9,55.8,9.9,88.8,155.3,1.7,1
2018,1010019900,서울특별시 중구,200161.0301,451503.149,101,퇴계로5가_퇴계로_진입_2,0.424729206,0.57107048,0.560021374,-1.157443377,7494,A,1.157443377,46,149.1,11.3,0.2,0,432.8,52.4,58.6,11.9,85.9,20.6,4.8,102.2,166.9,2,
2018,1020013800,서울특별시 용산구,200162.9568,447296.2346,101,차병원공업사_보광동길_진입,0.424729206,0.57107048,0.560021374,0.988421079,69612,D,1.011578921,158,19.3,1.9,0.4,0,792.3,157.4,46.6,23.8,4.9,25.8,1.5,20.8,132.9,3.1,2
2018,1020030000,서울특별시 용산구,200168.0609,449086.612,101,북한남삼거리_이태원로_진출,0.424729206,0.57107048,0.560021374,0.057217219,58427,C,0.942782781,119,50.9,3.4,0.2,0,522.3,114.3,67.3,83.7,34.7,37.2,16.9,27.2,82.8,198.9,1
2018,1020030600,서울특별시 용산구,200182.9162,449203.0478,101,북한남삼거리,0.424729206,0.57107048,0.560021374,0.892040881,68478,C,5.107959119,143,396.5,11.2,2.1,0,5944.3,805.4,267.3,132.2,299.3,142.6,144.8,58.8,156,11.4,6
